"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Memory","Network Performance","Cache Engine","Storage Media","Transfer Type","usageType","operation","Normalization Size Factor","Region Code","serviceName","SSD"
"2HUVGMFUNS5HQZX6","6QCMYABX3D","2HUVGMFUNS5HQZX6.6QCMYABX3D.6YS6EN2CT7","Reserved","ElastiCache, cache.r5.large reserved instance applied","2018-12-31","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","6QCMYABX3D","2HUVGMFUNS5HQZX6.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","1443","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","BPH4J8HBKS","2HUVGMFUNS5HQZX6.BPH4J8HBKS.6YS6EN2CT7","Reserved","ElastiCache, cache.r5.large reserved instance applied","2018-12-31","0","Inf","Hrs","0.1340000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","HU7G6KETJZ","2HUVGMFUNS5HQZX6.HU7G6KETJZ.6YS6EN2CT7","Reserved","ElastiCache, cache.r5.large reserved instance applied","2018-12-31","0","Inf","Hrs","0.0840000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","HU7G6KETJZ","2HUVGMFUNS5HQZX6.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","736","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","JRTCKXETXF","2HUVGMFUNS5HQZX6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.259 per Enhanced High memory R5.large node hour running Memcached","2024-10-01","0","Inf","Hrs","0.2590000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","NQ3QZPMQV9","2HUVGMFUNS5HQZX6.NQ3QZPMQV9.6YS6EN2CT7","Reserved","ElastiCache, cache.r5.large reserved instance applied","2018-12-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2HUVGMFUNS5HQZX6","NQ3QZPMQV9","2HUVGMFUNS5HQZX6.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","3067","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r5.large","Yes","Memory optimized","2","13.07 GiB","Up to 10 Gigabit","Memcached",,,"APS1-NodeUsage:cache.r5.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","38NPMPTW36","2MSXCQHRWVA6BGCH.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.m5.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0744000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","38NPMPTW36","2MSXCQHRWVA6BGCH.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","1961.6","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","4NA7Y494T4","2MSXCQHRWVA6BGCH.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.m5.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2120000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","6QCMYABX3D","2MSXCQHRWVA6BGCH.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.m5.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","6QCMYABX3D","2MSXCQHRWVA6BGCH.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","1736","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","BPH4J8HBKS","2MSXCQHRWVA6BGCH.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.m5.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.1616000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","HU7G6KETJZ","2MSXCQHRWVA6BGCH.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.m5.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.1008000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","HU7G6KETJZ","2MSXCQHRWVA6BGCH.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","885.6","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","JRTCKXETXF","2MSXCQHRWVA6BGCH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3112 per Gen Purpose M5.xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","0.3112000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","NQ3QZPMQV9","2MSXCQHRWVA6BGCH.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.m5.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2MSXCQHRWVA6BGCH","NQ3QZPMQV9","2MSXCQHRWVA6BGCH.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","3688","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","38NPMPTW36","2PV2T6NFSWWPD9J9.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.m6g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0712000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","38NPMPTW36","2PV2T6NFSWWPD9J9.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","1860","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","4NA7Y494T4","2PV2T6NFSWWPD9J9.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.m6g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2016000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","6QCMYABX3D","2PV2T6NFSWWPD9J9.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.m6g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","6QCMYABX3D","2PV2T6NFSWWPD9J9.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","1645.6","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","BPH4J8HBKS","2PV2T6NFSWWPD9J9.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.m6g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.1536000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","HU7G6KETJZ","2PV2T6NFSWWPD9J9.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.m6g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0960000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","HU7G6KETJZ","2PV2T6NFSWWPD9J9.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","840","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","JRTCKXETXF","2PV2T6NFSWWPD9J9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2952 per Gen Purpose m6g.xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","0.2952000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","NQ3QZPMQV9","2PV2T6NFSWWPD9J9.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.m6g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2PV2T6NFSWWPD9J9","NQ3QZPMQV9","2PV2T6NFSWWPD9J9.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","3496.8","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"2Q2PEFSG49UQEFGC","JRTCKXETXF","2Q2PEFSG49UQEFGC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.559 per r5.12xlarge Cache node-hour (or partial hour) Running Memcached on Outposts","2024-10-01","0","Inf","Hrs","2.5590000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Outposts","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Memcached",,,"APS1-Outpost-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"2VUHYJUVYZZNF37Y","JRTCKXETXF","2VUHYJUVYZZNF37Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.118 per r5.24xlarge Cache node-hour (or partial hour) Running Memcached on Outposts","2024-10-01","0","Inf","Hrs","5.1180000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Outposts","cache.r5.24xlarge","Yes","Memory optimized","96","635.61 GiB","25 Gigabit","Memcached",,,"APS1-Outpost-NodeUsage:cache.r5.24xlarge","CreateCacheCluster:0001",,"ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","38NPMPTW36","33Y7CYCHWTGSNCFB.38NPMPTW36.6YS6EN2CT7","Reserved","ElastiCache, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","1.1260000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","38NPMPTW36","33Y7CYCHWTGSNCFB.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","29580.768","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","4NA7Y494T4","33Y7CYCHWTGSNCFB.4NA7Y494T4.6YS6EN2CT7","Reserved","ElastiCache, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","3.1890000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","6QCMYABX3D","33Y7CYCHWTGSNCFB.6QCMYABX3D.6YS6EN2CT7","Reserved","ElastiCache, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","6QCMYABX3D","33Y7CYCHWTGSNCFB.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","26294.016","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","BPH4J8HBKS","33Y7CYCHWTGSNCFB.BPH4J8HBKS.6YS6EN2CT7","Reserved","ElastiCache, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","2.4390000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","HU7G6KETJZ","33Y7CYCHWTGSNCFB.HU7G6KETJZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","1.5240000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","HU7G6KETJZ","33Y7CYCHWTGSNCFB.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","13352.43","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","JRTCKXETXF","33Y7CYCHWTGSNCFB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.69 per Gen Purpose m7g.12xlarge node hour running Redis","2024-10-01","0","Inf","Hrs","4.6900000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","NQ3QZPMQV9","33Y7CYCHWTGSNCFB.NQ3QZPMQV9.6YS6EN2CT7","Reserved","ElastiCache, cache.m7g.12xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"33Y7CYCHWTGSNCFB","NQ3QZPMQV9","33Y7CYCHWTGSNCFB.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","55463.94","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.12xlarge","Yes","Standard","48","157.12 GiB","22.5 Gigabit","Memcached",,,"APS1-NodeUsage:cache.m7g.12xlarge","CreateCacheCluster:0001","96","ap-southeast-1","Amazon ElastiCache",
"34442ERDNEPDKBZJ","JRTCKXETXF","34442ERDNEPDKBZJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.213 per r5.xlarge Cache node-hour (or partial hour) Running Redis on Outposts","2024-10-01","0","Inf","Hrs","0.2130000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Outposts","cache.r5.xlarge","Yes","Memory optimized","4","26.32 GiB","Up to 10 Gigabit","Redis",,,"APS1-Outpost-NodeUsage:cache.r5.xlarge","CreateCacheCluster:0002","8","ap-southeast-1","Amazon ElastiCache",
"365BAPF37D9F783W","JRTCKXETXF","365BAPF37D9F783W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7392 per Gen Purpose M4.2xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","0.7392000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.2xlarge","Yes","Standard","8","29.7 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"365BAPF37D9F783W","VG8YD49WWM","365BAPF37D9F783W.VG8YD49WWM.6YS6EN2CT7","Reserved","Valkey, cache.m4.2xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.1800000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.2xlarge","Yes","Standard","8","29.7 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
